timestamp,price
2025-07-05T00:12:16Z,136.80
2025-07-05T00:12:17Z,136.85
2025-07-05T00:12:18Z,136.90
2025-07-05T00:12:19Z,136.95
2025-07-05T00:12:20Z,137.00
2025-07-05T00:12:21Z,137.05
2025-07-05T00:12:22Z,137.10
2025-07-05T00:12:23Z,137.15
2025-07-05T00:12:24Z,137.20
2025-07-05T00:12:25Z,137.25
2025-07-05T00:12:26Z,137.30
2025-07-05T00:12:27Z,137.35
2025-07-05T00:12:28Z,137.40
2025-07-05T00:12:29Z,137.45
2025-07-05T00:12:30Z,137.50
2025-07-05T00:12:31Z,137.55
2025-07-05T00:12:32Z,137.60
2025-07-05T00:12:33Z,137.65
2025-07-05T00:12:34Z,137.70
2025-07-05T00:12:35Z,137.75
2025-07-05T00:12:36Z,137.80
2025-07-05T00:12:37Z,137.85
2025-07-05T00:12:38Z,137.90
2025-07-05T00:12:39Z,137.95
2025-07-05T00:12:40Z,138.00
2025-07-05T00:12:41Z,138.05
2025-07-05T00:12:42Z,138.10
2025-07-05T00:12:43Z,138.15
2025-07-05T00:12:44Z,138.20
2025-07-05T00:12:45Z,138.25
2025-07-05T00:12:46Z,138.30
2025-07-05T00:12:47Z,138.35
2025-07-05T00:12:48Z,138.40
2025-07-05T00:12:49Z,138.45
2025-07-05T00:12:50Z,138.50
2025-07-05T00:12:51Z,138.55
2025-07-05T00:12:52Z,138.60
2025-07-05T00:12:53Z,138.65
2025-07-05T00:12:54Z,138.70
2025-07-05T00:12:55Z,138.75
2025-07-05T00:12:56Z,138.80
2025-07-05T00:12:57Z,138.85
2025-07-05T00:12:58Z,138.90
2025-07-05T00:12:59Z,138.95
2025-07-05T00:13:00Z,139.00
2025-07-05T00:13:01Z,139.05
2025-07-05T00:13:02Z,139.10
2025-07-05T00:13:03Z,139.15
2025-07-05T00:13:04Z,139.20
2025-07-05T00:13:05Z,139.25
2025-07-05T00:13:06Z,139.30
2025-07-05T00:13:07Z,139.35
2025-07-05T00:13:08Z,139.40
2025-07-05T00:13:09Z,139.45
2025-07-05T00:13:10Z,139.50
2025-07-05T00:13:11Z,139.55
2025-07-05T00:13:12Z,139.60
2025-07-05T00:13:13Z,139.65
2025-07-05T00:13:14Z,139.70
2025-07-05T00:13:15Z,139.75
2025-07-05T00:13:16Z,139.80
2025-07-05T00:13:17Z,139.85
2025-07-05T00:13:18Z,139.90
2025-07-05T00:13:19Z,139.95
2025-07-05T00:13:20Z,140.00
2025-07-05T00:13:21Z,140.05
2025-07-05T00:13:22Z,140.10
2025-07-05T00:13:23Z,140.15
2025-07-05T00:13:24Z,140.20
2025-07-05T00:13:25Z,140.25
2025-07-05T00:13:26Z,140.30
2025-07-05T00:13:27Z,140.35
2025-07-05T00:13:28Z,140.40
2025-07-05T00:13:29Z,140.45
2025-07-05T00:13:30Z,140.50
2025-07-05T00:13:31Z,140.55
2025-07-05T00:13:32Z,140.60
2025-07-05T00:13:33Z,140.65
2025-07-05T00:13:34Z,140.70
2025-07-05T00:13:35Z,140.75
2025-07-05T00:13:36Z,140.80
2025-07-05T00:13:37Z,140.85
2025-07-05T00:13:38Z,140.90
2025-07-05T00:13:39Z,140.95
2025-07-05T00:13:40Z,141.00
2025-07-05T00:13:41Z,141.05
2025-07-05T00:13:42Z,141.10
2025-07-05T00:13:43Z,141.15
2025-07-05T00:13:44Z,141.20
2025-07-05T00:13:45Z,141.25
2025-07-05T00:13:46Z,141.30
2025-07-05T00:13:47Z,141.35
2025-07-05T00:13:48Z,141.40
2025-07-05T00:13:49Z,141.45
2025-07-05T00:13:50Z,141.50
2025-07-05T00:13:51Z,141.55
2025-07-05T00:13:52Z,141.60
2025-07-05T00:13:53Z,141.65
2025-07-05T00:13:54Z,141.70
2025-07-05T00:13:55Z,141.75
2025-07-05T00:13:56Z,141.80
2025-07-05T00:13:57Z,141.85
2025-07-05T00:13:58Z,141.90
2025-07-05T00:13:59Z,141.95
2025-07-05T00:14:00Z,142.00
2025-07-05T00:14:01Z,142.05
2025-07-05T00:14:02Z,142.10
2025-07-05T00:14:03Z,142.15
2025-07-05T00:14:04Z,142.20
2025-07-05T00:14:05Z,142.25
2025-07-05T00:14:06Z,142.30
2025-07-05T00:14:07Z,142.35
2025-07-05T00:14:08Z,142.40
2025-07-05T00:14:09Z,142.45
2025-07-05T00:14:10Z,142.50
2025-07-05T00:14:11Z,142.55
2025-07-05T00:14:12Z,142.60
2025-07-05T00:14:13Z,142.65
2025-07-05T00:14:14Z,142.70
2025-07-05T00:14:15Z,142.75
2025-07-05T00:14:16Z,142.80
2025-07-05T00:14:17Z,142.85
2025-07-05T00:14:18Z,142.90
2025-07-05T00:14:19Z,142.95
2025-07-05T00:14:20Z,143.00
2025-07-05T00:14:21Z,143.05
2025-07-05T00:14:22Z,143.10
2025-07-05T00:14:23Z,143.15
2025-07-05T00:14:24Z,143.20
2025-07-05T00:14:25Z,143.25
2025-07-05T00:14:26Z,143.30
2025-07-05T00:14:27Z,143.35
2025-07-05T00:14:28Z,143.40
2025-07-05T00:14:29Z,143.45
2025-07-05T00:14:30Z,143.50
2025-07-05T00:14:31Z,143.55
2025-07-05T00:14:32Z,143.60
2025-07-05T00:14:33Z,143.65
2025-07-05T00:14:34Z,143.70
2025-07-05T00:14:35Z,143.75
2025-07-05T00:14:36Z,143.80
2025-07-05T00:14:37Z,143.85
2025-07-05T00:14:38Z,143.90
2025-07-05T00:14:39Z,143.95
2025-07-05T00:14:40Z,144.00
2025-07-05T00:14:41Z,144.05
2025-07-05T00:14:42Z,144.10
2025-07-05T00:14:43Z,144.15
2025-07-05T00:14:44Z,144.20
2025-07-05T00:14:45Z,144.25
2025-07-05T00:14:46Z,144.30
2025-07-05T00:14:47Z,144.35
2025-07-05T00:14:48Z,144.40
2025-07-05T00:14:49Z,144.45
2025-07-05T00:14:50Z,144.50
2025-07-05T00:14:51Z,144.55
2025-07-05T00:14:52Z,144.60
2025-07-05T00:14:53Z,144.65
2025-07-05T00:14:54Z,144.70
2025-07-05T00:14:55Z,144.75
2025-07-05T00:14:56Z,144.80
2025-07-05T00:14:57Z,144.85
2025-07-05T00:14:58Z,144.90
2025-07-05T00:14:59Z,144.95
2025-07-05T00:15:00Z,145.00
2025-07-05T00:15:01Z,145.05
2025-07-05T00:15:02Z,145.10
2025-07-05T00:15:03Z,145.15
2025-07-05T00:15:04Z,145.20
2025-07-05T00:15:05Z,145.25
2025-07-05T00:15:06Z,145.30
2025-07-05T00:15:07Z,145.35
2025-07-05T00:15:08Z,145.40
2025-07-05T00:15:09Z,145.45
